minute,active_evs,routed_now,lava_wait_min,baseline_wait_min,grid_stress,baseline_grid_stress,actual_kw,forecast_kw,v2g_kw,v2g_supplied_kwh,v2g_credits_awarded,credit_ledger_transactions
82,27,1,10.0,14.766666666666666,0.748850153444713,0.9288501534447129,990.0,990.0,144.0,1.2,2,0
83,27,2,10.0,14.766666666666666,0.7288501534447129,0.9288501534447129,990.0,990.0,160.0,1.2,2,0
84,26,0,0.0,0.0,0.7288501534447129,0.9288501534447129,990.0,990.0,160.0,1.0,2,0
85,26,0,0.0,0.0,0.7268984005574033,0.9268984005574032,990.0,990.0,160.0,1.2,2,0
86,25,0,0.0,0.0,0.7268984005574033,0.9268984005574032,990.0,990.0,160.0,1.2,2,0
87,22,0,0.0,0.0,0.7468984005574033,0.9268984005574032,990.0,990.0,144.0,1.2,2,0
88,22,1,10.0,46.766666666666666,0.7268984005574033,0.9268984005574032,990.0,990.0,160.0,1.2,2,0
89,23,1,10.0,54.766666666666666,0.7268984005574033,0.9268984005574032,990.0,990.0,160.0,1.2,2,0
90,23,1,10.0,46.766666666666666,0.769934175859802,0.9274341758598019,990.0,990.0,126.0,1.0,2,0
91,25,1,10.0,46.766666666666666,0.747434175859802,0.9274341758598019,990.0,990.0,144.0,1.0,2,0
92,28,3,10.0,46.76666666666667,0.727434175859802,0.9274341758598019,990.0,990.0,160.0,1.0,2,0
93,28,0,0.0,0.0,0.727434175859802,0.9274341758598019,990.0,990.0,160.0,1.4,2,0
94,30,2,0.0,46.766666666666666,0.747434175859802,0.9274341758598019,880.0,951.5,144.0,1.0,2,0
95,29,0,0.0,0.0,0.7270706140474601,0.92707061404746,880.0,880.0,160.0,1.2,2,0
96,29,1,0.0,46.766666666666666,0.7270706140474601,0.92707061404746,880.0,880.0,160.0,1.4,2,0
97,29,0,0.0,0.0,0.7270706140474601,0.92707061404746,880.0,880.0,160.0,1.4,2,0
98,30,1,0.0,46.766666666666666,0.7470706140474601,0.92707061404746,770.0,841.5,144.0,1.2,2,0
99,31,1,0.0,46.766666666666666,0.7270706140474601,0.92707061404746,770.0,770.0,160.0,1.4,2,0
100,31,0,0.0,0.0,0.7261330072682624,0.9261330072682623,770.0,770.0,160.0,1.5999999999999999,3,0
101,31,0,0.0,0.0,0.7461330072682624,0.9261330072682623,770.0,770.0,144.0,1.4,2,0
102,30,0,0.0,0.0,0.7461330072682624,0.9261330072682623,770.0,770.0,144.0,1.2,2,0
103,29,0,0.0,0.0,0.7461330072682624,0.9261330072682623,770.0,770.0,144.0,1.2,2,0
104,28,0,0.0,0.0,0.7261330072682624,0.9261330072682623,825.0,789.25,160.0,1.5999999999999999,3,0
105,28,0,0.0,0.0,0.7448892431734082,0.9248892431734081,825.0,825.0,144.0,1.4,2,0
106,28,0,0.0,0.0,0.7248892431734082,0.9248892431734081,825.0,825.0,160.0,1.4,2,0
107,30,2,0.0,38.766666666666666,0.7248892431734082,0.9248892431734081,880.0,844.25,160.0,1.4,2,0
108,28,0,0.0,0.0,0.7248892431734082,0.9248892431734081,880.0,880.0,160.0,1.9999999999999998,3,0
109,28,1,10.0,38.766666666666666,0.7248892431734082,0.9248892431734081,990.0,918.5,160.0,1.9999999999999998,3,0
110,25,0,0.0,0.0,0.7227078722993565,0.9227078722993565,990.0,990.0,160.0,1.9999999999999998,3,0
111,26,1,34.0,38.766666666666666,0.7227078722993565,0.9227078722993565,990.0,990.0,160.0,2.1999999999999997,4,0
112,29,2,34.0,38.766666666666666,0.7227078722993565,0.9227078722993565,990.0,990.0,160.0,2.1999999999999997,4,0
113,29,0,0.0,0.0,0.7227078722993565,0.9227078722993565,990.0,990.0,160.0,2.1999999999999997,4,0
114,28,0,0.0,0.0,0.7227078722993565,0.9227078722993565,990.0,990.0,160.0,2.4,4,0
115,27,0,0.0,0.0,0.721598052030102,0.9215980520301019,990.0,990.0,160.0,2.6,5,0
116,25,0,0.0,0.0,0.721598052030102,0.9215980520301019,990.0,990.0,160.0,2.666666666666667,5,0
117,27,1,50.0,54.766666666666666,0.721598052030102,0.9215980520301019,990.0,990.0,160.0,2.666666666666667,5,0
118,26,0,0.0,0.0,0.721598052030102,0.9215980520301019,990.0,990.0,160.0,2.666666666666667,5,0
119,31,5,50.0,54.766666666666666,0.721598052030102,0.9215980520301019,990.0,990.0,160.0,2.6,5,0
120,31,0,0.0,0.0,0.725000889131203,0.9250008891312029,990.0,990.0,160.0,2.6,5,0
121,33,2,50.0,54.766666666666666,0.725000889131203,0.9250008891312029,990.0,990.0,160.0,2.6,5,0
122,34,0,0.0,0.0,0.725000889131203,0.9250008891312029,990.0,990.0,160.0,1.9999999999999998,3,0
123,29,0,0.0,0.0,0.725000889131203,0.9250008891312029,990.0,990.0,160.0,1.9999999999999998,3,0
124,28,1,66.0,70.76666666666667,0.725000889131203,0.9250008891312029,990.0,990.0,160.0,1.9999999999999998,3,0
125,26,0,0.0,0.0,0.7247330014800037,0.9247330014800037,990.0,990.0,160.0,1.5999999999999999,3,0
126,28,2,58.0,102.76666666666667,0.7247330014800037,0.9247330014800037,990.0,990.0,160.0,1.5999999999999999,3,0
127,29,2,50.0,102.76666666666667,0.7247330014800037,0.9247330014800037,990.0,990.0,160.0,1.4,2,0
128,30,1,58.0,94.76666666666667,0.7247330014800037,0.9247330014800037,990.0,990.0,160.0,1.2,2,0
129,31,1,58.0,94.76666666666667,0.7247330014800037,0.9247330014800037,990.0,990.0,160.0,1.4,2,0
130,31,0,0.0,0.0,0.7250774284601171,0.9250774284601171,990.0,990.0,160.0,1.2,2,0
131,33,2,50.0,86.76666666666667,0.7675774284601171,0.9250774284601171,990.0,990.0,126.0,1.0,2,0
132,33,0,0.0,0.0,0.7900774284601171,0.9250774284601171,990.0,990.0,108.0,1.0,2,0
133,33,0,0.0,0.0,0.7900774284601171,0.9250774284601171,990.0,990.0,108.0,1.0,2,0
134,37,2,42.0,86.76666666666667,0.7450774284601172,0.9250774284601171,990.0,990.0,144.0,1.2,2,0
135,37,0,0.0,0.0,0.7237762598685775,0.9237762598685775,990.0,990.0,160.0,1.2,2,0
136,37,0,0.0,0.0,0.7237762598685775,0.9237762598685775,990.0,990.0,160.0,1.2,2,0
137,37,0,0.0,0.0,0.7237762598685775,0.9237762598685775,990.0,990.0,160.0,1.2,2,0
138,40,3,42.0,86.76666666666667,0.7237762598685775,0.9237762598685775,990.0,990.0,160.0,1.0,2,0
139,42,2,42.0,86.76666666666667,0.7237762598685775,0.9237762598685775,990.0,990.0,160.0,1.2,2,0
140,42,0,0.0,0.0,0.743106540740579,0.923106540740579,990.0,990.0,144.0,1.4,2,0
141,43,1,42.0,86.76666666666667,0.723106540740579,0.923106540740579,990.0,990.0,160.0,1.5999999999999999,3,0
142,45,2,42.0,86.76666666666667,0.723106540740579,0.923106540740579,990.0,990.0,160.0,1.5999999999999999,3,0
143,45,2,34.0,86.76666666666667,0.723106540740579,0.923106540740579,990.0,990.0,160.0,1.4,2,0
144,49,5,34.0,86.76666666666667,0.723106540740579,0.923106540740579,990.0,990.0,160.0,1.2,2,0
145,46,0,0.0,0.0,0.7223985519481237,0.9223985519481237,990.0,990.0,160.0,1.0,2,0
146,47,1,26.0,86.76666666666667,0.7223985519481237,0.9223985519481237,990.0,990.0,160.0,1.2,2,0
147,48,1,26.0,86.76666666666667,0.7223985519481237,0.9223985519481237,990.0,990.0,160.0,1.5999999999999999,3,0
148,47,0,0.0,0.0,0.7223985519481237,0.9223985519481237,990.0,990.0,160.0,1.4,2,0
149,46,0,0.0,0.0,0.7223985519481237,0.9223985519481237,990.0,990.0,160.0,1.5999999999999999,3,0
150,47,1,34.0,78.76666666666667,0.7212695968466407,0.9212695968466407,990.0,990.0,160.0,1.5999999999999999,3,0
151,48,0,0.0,0.0,0.7212695968466407,0.9212695968466407,990.0,990.0,160.0,1.5999999999999999,3,0
152,49,1,26.0,70.76666666666667,0.7212695968466407,0.9212695968466407,990.0,990.0,160.0,1.2,2,0
153,48,0,0.0,0.0,0.7212695968466407,0.9212695968466407,990.0,990.0,160.0,1.4,2,0
154,45,1,34.0,62.766666666666666,0.7212695968466407,0.9212695968466407,990.0,990.0,160.0,1.2,2,0
155,43,0,0.0,0.0,0.7203702597318999,0.9203702597318999,990.0,990.0,160.0,1.5999999999999999,3,0
156,43,1,34.0,62.766666666666666,0.7203702597318999,0.9203702597318999,990.0,990.0,160.0,1.7999999999999998,3,0
157,44,1,34.0,62.766666666666666,0.7203702597318999,0.9203702597318999,990.0,990.0,160.0,1.7999999999999998,3,0
158,44,0,0.0,0.0,0.7203702597318999,0.9203702597318999,990.0,990.0,160.0,1.7999999999999998,3,0
159,45,2,46.0,62.766666666666666,0.7203702597318999,0.9203702597318999,990.0,990.0,160.0,1.5999999999999999,3,0
160,46,1,34.0,62.766666666666666,0.7199875630873296,0.9199875630873295,990.0,990.0,160.0,1.7999999999999998,3,0
161,47,1,34.0,46.766666666666666,0.7199875630873296,0.9199875630873295,990.0,990.0,160.0,1.4,2,0
162,49,2,34.0,46.766666666666666,0.7199875630873296,0.9199875630873295,990.0,990.0,160.0,1.4,2,0
163,50,1,34.0,46.766666666666666,0.7199875630873296,0.9199875630873295,990.0,990.0,160.0,1.4,2,0
164,50,1,34.0,38.766666666666666,0.7199875630873296,0.9199875630873295,990.0,990.0,160.0,1.2,2,0
165,54,1,26.0,46.766666666666666,0.7396622709394447,0.9196622709394446,990.0,990.0,144.0,1.0,2,0
166,53,0,0.0,0.0,0.7396622709394447,0.9196622709394446,990.0,990.0,144.0,1.0,2,0
167,53,0,0.0,0.0,0.7396622709394447,0.9196622709394446,990.0,990.0,144.0,1.2,2,0
168,53,2,34.0,38.766666666666666,0.7396622709394447,0.9196622709394446,990.0,990.0,144.0,1.2,2,0
169,52,0,0.0,0.0,0.7396622709394447,0.9196622709394446,990.0,990.0,144.0,1.0,2,0
170,50,0,0.0,0.0,0.718877742818075,0.918877742818075,990.0,990.0,160.0,1.2,2,0
171,50,0,0.0,0.0,0.718877742818075,0.918877742818075,990.0,990.0,160.0,1.2,2,0
172,50,1,42.0,46.766666666666666,0.718877742818075,0.918877742818075,990.0,990.0,160.0,1.4,2,0
173,49,1,42.0,46.766666666666666,0.718877742818075,0.918877742818075,990.0,990.0,160.0,1.4,2,0
