minute,active_evs,routed_now,lava_wait_min,baseline_wait_min,grid_stress,baseline_grid_stress,actual_kw,forecast_kw,v2g_kw,v2g_supplied_kwh,v2g_credits_awarded,credit_ledger_transactions
155,20,0,0.0,0.0,0.7103702597319002,0.8903702597319001,825.0,825.0,144.0,1.0,2,0
156,20,1,0.0,0.0,0.6903702597319001,0.8903702597319001,825.0,825.0,160.0,1.0,2,0
157,19,0,0.0,0.0,0.6903702597319001,0.8903702597319001,880.0,844.25,160.0,1.4,2,0
158,17,0,0.0,0.0,0.6903702597319001,0.8903702597319001,825.0,860.75,160.0,1.4,2,0
159,16,0,0.0,0.0,0.7103702597319002,0.8903702597319001,825.0,825.0,144.0,1.2,2,0
160,14,0,0.0,0.0,0.7324875630873295,0.8899875630873295,825.0,825.0,126.0,1.0,2,0
161,13,0,0.0,0.0,0.7324875630873295,0.8899875630873295,825.0,825.0,126.0,1.2,2,0
162,13,0,0.0,0.0,0.7549875630873295,0.8899875630873295,880.0,844.25,108.0,1.2,2,0
163,12,0,0.0,0.0,0.7549875630873295,0.8899875630873295,880.0,880.0,108.0,1.2,2,0
164,12,0,0.0,0.0,0.7099875630873296,0.8899875630873295,880.0,880.0,144.0,1.2,2,0
165,13,1,0.0,0.0,0.7096622709394447,0.8896622709394446,880.0,880.0,144.0,1.2,2,0
166,12,0,0.0,0.0,0.7096622709394447,0.8896622709394446,880.0,880.0,144.0,1.0,2,0
167,12,0,0.0,0.0,0.7096622709394447,0.8896622709394446,880.0,880.0,144.0,1.0,2,0
168,12,0,0.0,0.0,0.6896622709394447,0.8896622709394446,880.0,880.0,160.0,1.0,2,0
169,11,0,0.0,0.0,0.6896622709394447,0.8896622709394446,880.0,880.0,160.0,1.4,2,0
170,11,0,0.0,0.0,0.6888777428180752,0.8888777428180752,935.0,899.25,160.0,1.4,2,0
171,12,1,0.0,1.4055555555555554,0.6888777428180752,0.8888777428180752,935.0,935.0,160.0,1.5999999999999999,3,0
172,12,0,0.0,0.0,0.6888777428180752,0.8888777428180752,935.0,935.0,160.0,1.4,2,0
173,12,0,0.0,0.0,0.6888777428180752,0.8888777428180752,935.0,935.0,160.0,1.5999999999999999,3,0
174,12,0,0.0,0.0,0.6888777428180752,0.8888777428180752,935.0,935.0,160.0,2.1999999999999997,4,0
175,13,1,0.0,1.4055555555555554,0.6869833944274513,0.8869833944274512,935.0,935.0,160.0,1.9999999999999998,3,0
176,13,0,0.0,0.0,0.6869833944274513,0.8869833944274512,935.0,935.0,160.0,1.7999999999999998,3,0
177,12,0,0.0,0.0,0.6869833944274513,0.8869833944274512,935.0,935.0,160.0,1.7999999999999998,3,0
178,14,2,10.0,14.766666666666666,0.6869833944274513,0.8869833944274512,990.0,954.25,160.0,1.7999999999999998,3,0
179,14,0,0.0,0.0,0.6869833944274513,0.8869833944274512,935.0,970.75,160.0,1.7999999999999998,3,0
180,13,0,0.0,0.0,0.6934358134925094,0.8934358134925093,935.0,935.0,160.0,1.5999999999999999,3,0
181,13,0,0.0,0.0,0.6934358134925094,0.8934358134925093,935.0,935.0,160.0,1.5999999999999999,3,0
182,13,0,0.0,0.0,0.6934358134925094,0.8934358134925093,935.0,935.0,160.0,1.5999999999999999,3,0
183,13,0,0.0,0.0,0.6934358134925094,0.8934358134925093,880.0,915.75,160.0,1.5999999999999999,3,0
184,12,1,18.0,22.766666666666666,0.6934358134925094,0.8934358134925093,825.0,860.75,160.0,1.9999999999999998,3,0
185,13,1,0.0,22.766666666666666,0.6940863977882794,0.8940863977882794,825.0,825.0,160.0,1.7999999999999998,3,0
186,13,0,0.0,0.0,0.6940863977882794,0.8940863977882794,770.0,805.75,160.0,1.7999999999999998,3,0
187,13,0,0.0,0.0,0.6940863977882794,0.8940863977882794,770.0,770.0,160.0,1.7999999999999998,3,0
188,13,0,0.0,0.0,0.6940863977882794,0.8940863977882794,715.0,750.75,160.0,1.7999999999999998,3,0
189,13,1,0.0,14.766666666666666,0.6940863977882794,0.8940863977882794,715.0,715.0,160.0,1.5999999999999999,3,0
190,13,0,0.0,0.0,0.7154641057087332,0.8954641057087331,660.0,695.75,144.0,1.2,2,0
191,13,0,0.0,0.0,0.7204641057087331,0.8954641057087331,605.0,640.75,140.0,1.2,2,0
192,13,0,0.0,0.0,0.7204641057087331,0.8954641057087331,605.0,605.0,140.0,1.4,2,0
193,13,0,0.0,0.0,0.7204641057087331,0.8954641057087331,605.0,605.0,140.0,1.4,2,0
194,13,0,0.0,0.0,0.7204641057087331,0.8954641057087331,605.0,605.0,140.0,1.4,2,0
195,13,0,0.0,0.0,0.7211146900045029,0.896114690004503,605.0,605.0,140.0,1.5999999999999999,3,0
196,13,0,0.0,0.0,0.7211146900045029,0.896114690004503,605.0,605.0,140.0,1.5999999999999999,3,0
197,13,0,0.0,0.0,0.7036146900045029,0.896114690004503,605.0,605.0,154.0,1.5999999999999999,3,0
198,15,1,0.0,14.766666666666666,0.7211146900045029,0.896114690004503,550.0,585.75,140.0,1.5999999999999999,3,0
199,15,1,0.0,14.766666666666666,0.7211146900045029,0.896114690004503,550.0,550.0,140.0,1.5999999999999999,3,0
200,15,0,0.0,0.0,0.7378684315475905,0.8953684315475905,550.0,550.0,126.0,1.4,2,0
201,16,0,0.0,0.0,0.7378684315475905,0.8953684315475905,550.0,550.0,126.0,1.4,2,0
202,16,1,0.0,14.766666666666666,0.7378684315475905,0.8953684315475905,550.0,550.0,126.0,1.4,2,0
203,16,0,0.0,0.0,0.7378684315475905,0.8953684315475905,605.0,569.25,126.0,1.4,2,0
204,16,0,0.0,0.0,0.7153684315475906,0.8953684315475905,605.0,605.0,144.0,1.4,2,0
205,17,1,0.0,14.766666666666666,0.7382319933599324,0.8957319933599324,550.0,585.75,126.0,1.2,2,0
206,18,0,0.0,0.0,0.7501069933599325,0.8957319933599324,495.0,530.75,108.0,1.0,2,0
207,18,0,0.0,0.0,0.7382319933599324,0.8957319933599324,440.0,475.75,90.0,0.8,1,0
208,20,0,0.0,0.0,0.7382319933599324,0.8957319933599324,440.0,440.0,90.0,0.8,1,0
209,20,0,0.0,0.0,0.7382319933599324,0.8957319933599324,440.0,440.0,90.0,1.0,2,0
210,22,2,0.0,0.0,0.7262995888632469,0.8596120888632468,385.0,420.75,72.0,0.8,1,0
211,22,0,0.0,0.0,0.7262995888632469,0.8596120888632468,385.0,385.0,72.0,0.8,1,0
212,22,0,0.0,0.0,0.6919245888632469,0.8190495888632469,330.0,365.75,72.0,0.6000000000000001,1,0
213,20,0,0.0,0.0,0.6919245888632469,0.8190495888632469,330.0,330.0,72.0,0.6000000000000001,1,0
214,20,0,0.0,0.0,0.7381745888632468,0.8956745888632469,440.0,368.5,90.0,0.6000000000000001,1,0
215,20,0,0.0,0.0,0.725687274231934,0.858999774231934,385.0,420.75,72.0,0.4,0,0
216,20,0,0.0,0.0,0.725687274231934,0.858999774231934,385.0,385.0,72.0,0.4,0,0
217,20,0,0.0,0.0,0.710687274231934,0.858999774231934,385.0,385.0,84.0,0.6000000000000001,1,0
218,20,0,0.0,0.0,0.710687274231934,0.858999774231934,385.0,385.0,84.0,0.8,1,0
219,20,1,0.0,0.0,0.6763122742319341,0.818437274231934,330.0,365.75,84.0,0.6000000000000001,1,0
220,21,1,0.0,0.0,0.7277089034262209,0.8585214034262209,385.0,349.25,70.0,0.6000000000000001,1,0
221,20,0,0.0,0.0,0.7252089034262209,0.8585214034262209,385.0,385.0,72.0,0.6000000000000001,1,0
222,20,0,0.0,0.0,0.759583903426221,0.8945839034262209,440.0,404.25,72.0,0.6000000000000001,1,0
223,22,2,0.0,0.0,0.7252089034262209,0.8585214034262209,385.0,420.75,72.0,0.6000000000000001,1,0
224,22,0,0.0,0.0,0.7252089034262209,0.8585214034262209,385.0,385.0,72.0,0.6000000000000001,1,0
225,23,0,0.0,0.0,0.7595073640973068,0.8945073640973067,440.0,404.25,72.0,0.6000000000000001,1,0
226,22,0,0.0,0.0,0.7595073640973068,0.8945073640973067,440.0,440.0,72.0,0.6000000000000001,1,0
227,23,1,0.0,0.0,0.7653273640973067,0.8945073640973067,440.0,440.0,67.344,0.4,0,0
228,23,0,0.0,0.0,0.7653273640973067,0.8945073640973067,440.0,440.0,67.344,0.6000000000000001,1,0
229,23,0,0.0,0.0,0.7251323640973067,0.8584448640973067,385.0,420.75,72.0,0.4,0,0
230,23,0,0.0,0.0,0.7253428472518205,0.8586553472518205,385.0,385.0,72.0,0.4,0,0
231,22,0,0.0,0.0,0.7253428472518205,0.8586553472518205,385.0,385.0,72.0,0.4,0,0
232,22,0,0.0,0.0,0.7597178472518206,0.8947178472518205,440.0,404.25,72.0,0.4,0,0
233,23,0,0.0,0.0,0.6909678472518205,0.8180928472518205,330.0,401.5,72.0,0.2,0,0
234,22,0,0.0,0.0,0.6909678472518205,0.8180928472518205,330.0,330.0,72.0,0.4,0,0
235,22,0,0.0,0.0,0.7533769820840491,0.8586744820840491,385.0,349.25,49.588,0.4,0,0
236,22,0,0.0,0.0,0.7533769820840491,0.8586744820840491,385.0,385.0,49.588,0.4,0,0
237,22,0,0.0,0.0,0.7533769820840491,0.8586744820840491,385.0,385.0,49.588,0.4,0,0
238,22,2,0.0,0.0,0.7533769820840491,0.8586744820840491,385.0,385.0,49.588,0.4,0,0
239,22,0,0.0,0.0,0.7774394820840491,0.8947369820840492,495.0,423.5,85.338,0.4,0,0
240,21,0,0.0,0.0,0.7803520229959681,0.9030595229959679,495.0,495.0,89.666,0.4,0,0
241,21,0,0.0,0.0,0.757434522995968,0.9030595229959679,495.0,495.0,108.0,0.4,0,0
242,21,0,0.0,0.0,0.757434522995968,0.9030595229959679,495.0,495.0,108.0,0.4,0,0
243,20,0,0.0,0.0,0.757434522995968,0.9030595229959679,495.0,495.0,108.0,0.4,0,0
244,20,0,0.0,0.0,0.7680595229959679,0.9030595229959679,605.0,533.5,108.0,0.6000000000000001,1,0
245,20,0,0.0,0.0,0.7693989612519647,0.9043989612519647,605.0,605.0,108.0,0.6000000000000001,1,0
246,20,0,0.0,0.0,0.7693989612519647,0.9043989612519647,605.0,605.0,108.0,0.8,1,0
247,21,1,0.0,0.0,0.7693989612519647,0.9043989612519647,605.0,605.0,108.0,1.0,2,0
248,22,1,0.0,0.0,0.7693989612519647,0.9043989612519647,605.0,605.0,108.0,1.2,2,0
249,22,0,0.0,0.0,0.7693989612519647,0.9043989612519647,605.0,605.0,108.0,1.2,2,0
250,22,0,0.0,0.0,0.770719264675733,0.905719264675733,605.0,605.0,108.0,1.2,2,0
251,22,0,0.0,0.0,0.770719264675733,0.905719264675733,605.0,605.0,108.0,1.2,2,0
252,22,1,0.0,0.0,0.770719264675733,0.905719264675733,605.0,605.0,108.0,1.2,2,0
253,22,0,0.0,0.0,0.770719264675733,0.905719264675733,660.0,624.25,108.0,1.2,2,0
254,23,1,0.0,1.4055555555555554,0.770719264675733,0.905719264675733,660.0,660.0,108.0,1.0,2,0
255,26,3,0.0,1.4055555555555557,0.7488889838037314,0.9063889838037313,660.0,660.0,126.0,1.0,2,0
256,26,0,0.0,0.0,0.7488889838037314,0.9063889838037313,660.0,660.0,126.0,1.0,2,0
257,25,0,0.0,0.0,0.7488889838037314,0.9063889838037313,660.0,660.0,126.0,1.0,2,0
258,27,2,0.0,14.766666666666666,0.7263889838037314,0.9063889838037313,715.0,679.25,144.0,1.0,2,0
259,28,1,0.0,1.4055555555555554,0.7713889838037313,0.9063889838037313,605.0,676.5,108.0,0.8,1,0
260,28,0,0.0,0.0,0.7496926467573295,0.9071926467573295,605.0,605.0,126.0,1.0,2,0
261,29,1,0.0,1.4055555555555554,0.7271926467573295,0.9071926467573295,605.0,605.0,144.0,1.0,2,0
262,30,0,0.0,0.0,0.7271926467573295,0.9071926467573295,605.0,605.0,144.0,1.0,2,0
263,30,0,0.0,0.0,0.7146926467573295,0.9071926467573295,605.0,605.0,154.0,1.2,2,0
264,31,1,0.0,1.4055555555555554,0.7146926467573295,0.9071926467573295,605.0,605.0,154.0,1.2,2,0
265,31,0,0.0,0.0,0.7152092872274994,0.9077092872274994,605.0,605.0,154.0,1.4,2,0
266,31,0,0.0,0.0,0.7152092872274994,0.9077092872274994,605.0,605.0,154.0,1.5999999999999999,3,0
267,32,1,0.0,0.0,0.7327092872274994,0.9077092872274994,550.0,585.75,140.0,1.5999999999999999,3,0
268,32,0,0.0,0.0,0.7395842872274996,0.9077092872274994,495.0,530.75,126.0,1.4,2,0
269,33,1,0.0,0.0,0.7395842872274996,0.9077092872274994,495.0,495.0,126.0,1.4,2,0
270,33,0,0.0,0.0,0.7163509276976696,0.8721634276976696,385.0,456.5,90.0,1.0,2,0
271,34,1,0.0,0.0,0.7163509276976696,0.8721634276976696,385.0,385.0,90.0,1.0,2,0
272,35,1,0.0,0.0,0.7163509276976696,0.8721634276976696,385.0,385.0,90.0,1.0,2,0
273,35,0,0.0,0.0,0.7163509276976696,0.8721634276976696,385.0,385.0,90.0,1.0,2,0
274,37,2,0.0,0.0,0.7163509276976696,0.8721634276976696,385.0,385.0,90.0,1.0,2,0
275,37,0,0.0,0.0,0.7077286356181234,0.8735411356181234,385.0,385.0,98.0,1.0,2,0
276,37,0,0.0,0.0,0.7077286356181234,0.8735411356181234,385.0,385.0,98.0,1.2,2,0
277,37,0,0.0,0.0,0.7077286356181234,0.8735411356181234,385.0,385.0,98.0,1.4,2,0
278,38,1,0.0,0.0,0.7077286356181234,0.8735411356181234,385.0,385.0,98.0,1.4,2,0
279,36,0,0.0,0.0,0.6733536356181233,0.8329786356181235,330.0,365.75,98.0,1.4,2,0
280,37,1,0.0,0.0,0.6745973997129775,0.8342223997129775,330.0,330.0,98.0,1.0,2,0
281,36,0,0.0,0.0,0.6745973997129775,0.8342223997129775,330.0,330.0,98.0,1.0,2,0
282,36,0,0.0,0.0,0.7189723997129774,0.8747848997129775,385.0,349.25,90.0,1.0,2,0
283,35,0,0.0,0.0,0.6845973997129775,0.8342223997129775,330.0,365.75,90.0,1.0,2,0
284,35,0,0.0,0.0,0.7189723997129774,0.8747848997129775,385.0,349.25,90.0,1.0,2,0
285,34,0,0.0,0.0,0.6850949053509192,0.8347199053509192,330.0,365.75,90.0,0.8,1,0
286,33,0,0.0,0.0,0.7419699053509192,0.8752824053509192,385.0,349.25,72.0,0.8,1,0
287,32,1,0.0,0.0,0.7712211553509192,0.9113449053509193,440.0,404.25,76.099,0.8,1,0
288,32,1,0.0,0.0,0.7832524053509191,0.9113449053509193,495.0,459.25,93.974,0.8,1,0
289,32,0,0.0,0.0,0.7832524053509191,0.9113449053509193,495.0,495.0,93.974,0.8,1,0
290,33,0,0.0,0.0,0.744559343606916,0.9126843436069159,495.0,495.0,126.0,0.8,1,0
291,31,0,0.0,0.0,0.744559343606916,0.9126843436069159,495.0,495.0,126.0,0.8,1,0
292,32,0,0.0,0.0,0.7837205936069159,0.9126843436069159,495.0,495.0,94.671,0.4,0,0
293,32,3,0.0,0.0,0.767059343606916,0.9126843436069159,495.0,495.0,108.0,0.6000000000000001,1,0
294,30,0,0.0,0.0,0.7776843436069159,0.9126843436069159,660.0,552.75,108.0,0.8,1,0
295,31,1,0.0,0.0,0.7782966582382287,0.9132966582382287,715.0,679.25,108.0,1.2,2,0
296,30,0,0.0,0.0,0.7782966582382287,0.9132966582382287,715.0,715.0,108.0,1.2,2,0
297,29,0,0.0,0.0,0.7782966582382287,0.9132966582382287,770.0,734.25,108.0,1.2,2,0
298,28,0,0.0,0.0,0.7782966582382287,0.9132966582382287,715.0,750.75,108.0,1.0,2,0
299,25,0,0.0,0.0,0.7557966582382287,0.9132966582382287,770.0,734.25,126.0,1.2,2,0
300,25,0,0.0,0.0,0.7447617054958378,0.9247617054958377,935.0,827.75,144.0,1.2,2,0
301,26,1,0.0,14.766666666666666,0.7447617054958378,0.9247617054958377,935.0,935.0,144.0,1.2,2,0
302,26,0,0.0,0.0,0.7447617054958378,0.9247617054958377,935.0,935.0,144.0,1.0,2,0
303,25,0,0.0,0.0,0.7447617054958378,0.9247617054958377,935.0,935.0,144.0,0.8,1,0
304,25,0,0.0,0.0,0.7447617054958378,0.9247617054958377,935.0,935.0,144.0,1.0,2,0
305,26,1,0.0,14.766666666666666,0.7486843461026853,0.9286843461026852,935.0,935.0,144.0,1.2,2,0
306,26,0,0.0,0.0,0.7486843461026853,0.9286843461026852,935.0,935.0,144.0,1.2,2,0
307,26,0,0.0,0.0,0.7486843461026853,0.9286843461026852,880.0,915.75,144.0,1.2,2,0
308,26,0,0.0,0.0,0.7286843461026853,0.9286843461026852,880.0,880.0,160.0,1.4,2,0
309,26,0,0.0,0.0,0.7286843461026853,0.9286843461026852,880.0,880.0,160.0,1.4,2,0
310,26,0,0.0,0.0,0.7328366046962751,0.932836604696275,880.0,880.0,160.0,1.4,2,0
311,26,0,0.0,0.0,0.7328366046962751,0.932836604696275,825.0,860.75,160.0,1.2,2,0
312,27,1,0.0,0.0,0.7328366046962751,0.932836604696275,825.0,825.0,160.0,1.4,2,0
313,27,0,0.0,0.0,0.7328366046962751,0.932836604696275,825.0,825.0,160.0,1.5999999999999999,3,0
314,28,0,0.0,0.0,0.7328366046962751,0.932836604696275,825.0,825.0,160.0,1.7999999999999998,3,0
315,27,0,0.0,0.0,0.7356111553694111,0.9356111553694111,825.0,825.0,160.0,1.7999999999999998,3,0
316,26,0,0.0,0.0,0.7356111553694111,0.9356111553694111,880.0,844.25,160.0,1.7999999999999998,3,0
317,26,0,0.0,0.0,0.7356111553694111,0.9356111553694111,935.0,899.25,160.0,1.7999999999999998,3,0
318,26,0,0.0,0.0,0.7356111553694111,0.9356111553694111,825.0,896.5,160.0,1.4,2,0
319,27,1,0.0,0.0,0.7356111553694111,0.9356111553694111,825.0,825.0,160.0,1.4,2,0
320,27,0,0.0,0.0,0.7371419419476932,0.9371419419476932,825.0,825.0,160.0,1.0,2,0
321,27,0,0.0,0.0,0.7371419419476932,0.9371419419476932,825.0,825.0,160.0,1.2,2,0
322,27,0,0.0,0.0,0.7371419419476932,0.9371419419476932,825.0,825.0,160.0,1.4,2,0
323,27,0,0.0,0.0,0.7371419419476932,0.9371419419476932,825.0,825.0,160.0,1.5999999999999999,3,0
324,26,0,0.0,0.0,0.7371419419476932,0.9371419419476932,825.0,825.0,160.0,1.9999999999999998,3,0
325,25,0,0.0,0.0,0.7386344588615181,0.9386344588615181,880.0,844.25,160.0,1.9999999999999998,3,0
326,25,0,0.0,0.0,0.7386344588615181,0.9386344588615181,935.0,899.25,160.0,1.9999999999999998,3,0
327,25,0,0.0,0.0,0.7386344588615181,0.9386344588615181,935.0,935.0,160.0,1.9999999999999998,3,0
328,25,0,0.0,0.0,0.7386344588615181,0.9386344588615181,935.0,935.0,160.0,1.7999999999999998,3,0
329,26,1,0.0,0.0,0.7386344588615181,0.9386344588615181,880.0,915.75,160.0,1.7999999999999998,3,0
330,26,0,0.0,0.0,0.7403374589298568,0.9403374589298568,825.0,860.75,160.0,1.5999999999999999,3,0
331,26,0,0.0,0.0,0.7403374589298568,0.9403374589298568,770.0,805.75,160.0,1.4,2,0
332,27,1,0.0,0.0,0.7403374589298568,0.9403374589298568,715.0,750.75,160.0,1.2,2,0
333,27,0,0.0,0.0,0.7403374589298568,0.9403374589298568,715.0,715.0,160.0,1.2,2,0
334,28,1,0.0,0.0,0.7403374589298568,0.9403374589298568,660.0,695.75,160.0,1.2,2,0
335,27,0,0.0,0.0,0.7425379646361372,0.9425379646361371,660.0,660.0,160.0,1.4,2,0
336,26,0,0.0,0.0,0.7425379646361372,0.9425379646361371,660.0,660.0,160.0,1.2,2,0
337,26,0,0.0,0.0,0.7425379646361372,0.9425379646361371,660.0,660.0,160.0,1.0,2,0
338,26,0,0.0,0.0,0.7425379646361372,0.9425379646361371,660.0,660.0,160.0,1.4,2,0
339,26,0,0.0,0.0,0.7425379646361372,0.9425379646361371,660.0,660.0,160.0,1.5999999999999999,3,0
340,25,0,0.0,0.0,0.7451403018192164,0.9451403018192164,605.0,640.75,160.0,1.4,2,0
341,25,0,0.0,0.0,0.7451403018192164,0.9451403018192164,660.0,624.25,160.0,1.5999999999999999,3,0
342,25,0,0.0,0.0,0.7451403018192164,0.9451403018192164,660.0,660.0,160.0,1.5999999999999999,3,0
343,25,0,0.0,0.0,0.7451403018192164,0.9451403018192164,660.0,660.0,160.0,1.5999999999999999,3,0
344,26,0,0.0,0.0,0.7526403018192164,0.9451403018192164,605.0,640.75,154.0,1.4,2,0
345,28,2,0.0,0.0,0.7619581108809261,0.9469581108809262,440.0,547.25,112.0,1.0,2,0
346,28,0,0.0,0.0,0.7619581108809261,0.9469581108809262,440.0,440.0,112.0,1.0,2,0
347,28,0,0.0,0.0,0.7619581108809261,0.9469581108809262,440.0,440.0,112.0,1.2,2,0
348,28,0,0.0,0.0,0.7282081108809262,0.8703331108809261,330.0,401.5,84.0,0.8,1,0
349,28,0,0.0,0.0,0.7282081108809262,0.8703331108809261,330.0,330.0,84.0,1.0,2,0
350,28,0,0.0,0.0,0.729949380613722,0.872074380613722,330.0,330.0,84.0,1.0,2,0
351,28,0,0.0,0.0,0.729949380613722,0.872074380613722,330.0,330.0,84.0,1.0,2,0
352,28,0,0.0,0.0,0.729949380613722,0.872074380613722,330.0,330.0,84.0,1.0,2,0
353,28,0,0.0,0.0,0.729949380613722,0.872074380613722,330.0,330.0,84.0,1.0,2,0
354,28,0,0.0,0.0,0.729949380613722,0.872074380613722,330.0,330.0,84.0,1.0,2,0
355,28,0,0.0,0.0,0.7317097851787462,0.8738347851787461,330.0,330.0,84.0,1.0,2,0
356,28,0,0.0,0.0,0.7148347851787461,0.8332722851787462,275.0,310.75,70.0,0.8,1,0
357,28,0,0.0,0.0,0.7148347851787461,0.8332722851787462,275.0,275.0,70.0,0.8,1,0
358,29,1,0.0,0.0,0.7148347851787461,0.8332722851787462,275.0,275.0,70.0,0.8,1,0
359,30,1,0.0,0.0,0.7148347851787461,0.8332722851787462,275.0,275.0,70.0,0.8,1,0
360,31,2,0.0,0.0,0.7091800638966719,0.8451175638966719,275.0,275.0,84.0,0.8,1,0
361,31,0,0.0,0.0,0.7266800638966718,0.8451175638966719,275.0,275.0,70.0,0.6000000000000001,1,0
362,32,1,0.0,0.0,0.6923050638966718,0.8045550638966719,220.0,255.75,70.0,0.4,0,0
363,32,0,0.0,0.0,0.6923050638966718,0.8045550638966719,220.0,220.0,70.0,0.6000000000000001,1,0
364,30,0,0.0,0.0,0.6923050638966718,0.8045550638966719,220.0,220.0,70.0,0.6000000000000001,1,0
365,30,0,0.0,0.0,0.7667189742363153,0.8913439742363153,330.0,258.5,70.0,0.6000000000000001,1,0
366,30,0,0.0,0.0,0.7498439742363152,0.8507814742363153,275.0,310.75,56.0,0.4,0,0
367,31,1,0.0,0.0,0.7498439742363152,0.8507814742363153,275.0,275.0,56.0,0.4,0,0
368,32,1,0.0,0.0,0.7498439742363152,0.8507814742363153,275.0,275.0,56.0,0.6000000000000001,1,0
369,32,0,0.0,0.0,0.7498439742363152,0.8507814742363153,275.0,275.0,56.0,0.6000000000000001,1,0
370,32,0,0.0,0.0,0.7527716035672793,0.8537091035672795,275.0,275.0,56.0,0.6000000000000001,1,0
371,32,0,0.0,0.0,0.7527716035672793,0.8537091035672795,275.0,275.0,56.0,0.8,1,0
372,33,1,0.0,0.0,0.7527716035672793,0.8537091035672795,275.0,275.0,56.0,0.8,1,0
373,32,0,0.0,0.0,0.7352716035672794,0.8537091035672795,275.0,275.0,70.0,0.8,1,0
374,33,1,0.0,0.0,0.7680016035672794,0.8942716035672794,330.0,294.25,71.316,0.8,1,0
375,31,0,0.0,0.0,0.7686912412868177,0.8962424912868175,330.0,330.0,72.341,0.8,1,0
376,30,0,0.0,0.0,0.7927537412868175,0.9728674912868176,440.0,368.5,108.091,0.8,1,0
377,30,0,0.0,0.0,0.8047424912868175,0.9728674912868176,495.0,459.25,126.0,0.8,1,0
378,33,2,0.0,0.0,0.8047424912868175,0.9728674912868176,495.0,495.0,126.0,0.8,1,0
379,33,0,0.0,0.0,0.8047424912868175,0.9728674912868176,495.0,495.0,126.0,0.8,1,0
380,33,0,0.0,0.0,0.8065220306840704,0.9746470306840702,495.0,495.0,126.0,0.8,1,0
381,33,0,0.0,0.0,0.8065220306840704,0.9746470306840702,495.0,495.0,126.0,1.0,2,0
382,32,0,0.0,0.0,0.7813457806840702,0.9385845306840702,385.0,456.5,91.141,1.0,2,0
383,32,0,0.0,0.0,0.7933770306840703,0.9746470306840702,440.0,404.25,109.016,1.0,2,0
384,32,0,0.0,0.0,0.7933770306840703,0.9746470306840702,440.0,440.0,109.016,1.0,2,0
385,32,0,0.0,0.0,0.808225030752409,0.9763500307524089,495.0,459.25,126.0,1.0,2,0
386,33,0,0.0,0.0,0.808225030752409,0.9763500307524089,495.0,495.0,126.0,1.0,2,0
387,34,1,0.0,0.0,0.7939725307524089,0.9763500307524089,440.0,475.75,109.902,0.8,1,0
388,33,0,0.0,0.0,0.7939725307524089,0.9763500307524089,440.0,440.0,109.902,0.8,1,0
389,33,0,0.0,0.0,0.7939725307524089,0.9763500307524089,440.0,440.0,109.902,0.8,1,0
390,33,0,0.0,0.0,0.7940467639069227,0.9765605139069227,440.0,440.0,110.011,0.8,1,0
391,33,0,0.0,0.0,0.7940467639069227,0.9765605139069227,440.0,440.0,110.011,0.8,1,0
392,32,0,0.0,0.0,0.7940467639069227,0.9765605139069227,440.0,440.0,110.011,0.6000000000000001,1,0
393,32,0,0.0,0.0,0.8084355139069228,0.9765605139069227,495.0,459.25,126.0,0.4,0,0
394,31,0,0.0,0.0,0.8084355139069228,0.9765605139069227,495.0,495.0,126.0,0.6000000000000001,1,0
395,31,0,0.0,0.0,0.8107125589421171,0.9788375589421172,495.0,495.0,126.0,0.4,0,0
396,32,1,0.0,0.0,0.8107125589421171,0.9788375589421172,495.0,495.0,126.0,0.4,0,0
397,31,0,0.0,0.0,0.8107125589421171,0.9788375589421172,495.0,495.0,126.0,0.4,0,0
398,31,0,0.0,0.0,0.8107125589421171,0.9788375589421172,495.0,495.0,126.0,0.6000000000000001,1,0
399,31,0,0.0,0.0,0.8107125589421171,0.9788375589421172,495.0,495.0,126.0,0.8,1,0
400,31,1,0.0,0.0,0.8077119129706828,0.9812294129706827,495.0,495.0,130.314,1.0,2,0
401,32,1,0.0,0.0,0.8062294129706826,0.9812294129706827,550.0,514.25,140.0,1.2,2,0
402,32,0,0.0,0.0,0.8114306629706827,0.9812294129706827,550.0,550.0,135.839,1.2,2,0
403,33,1,0.0,0.0,0.8062294129706826,0.9812294129706827,550.0,550.0,140.0,1.2,2,0
404,33,0,0.0,0.0,0.8062294129706826,0.9812294129706827,550.0,550.0,140.0,1.2,2,0
405,31,0,0.0,0.0,0.8021287500854235,0.9821287500854234,550.0,550.0,144.0,1.2,2,0
406,31,0,0.0,0.0,0.8021287500854235,0.9821287500854234,660.0,588.5,144.0,1.4,2,0
407,30,0,0.0,0.0,0.8021287500854235,0.9821287500854234,660.0,660.0,144.0,1.4,2,0
408,30,0,0.0,0.0,0.8021287500854235,0.9821287500854234,715.0,679.25,144.0,1.5999999999999999,3,0
409,31,0,0.0,0.0,0.8021287500854235,0.9821287500854234,715.0,715.0,144.0,1.5999999999999999,3,0
410,33,2,0.0,14.766666666666666,0.8120527023679356,0.9830089523679355,660.0,695.75,136.765,1.4,2,0
411,33,0,0.0,0.0,0.8120527023679356,0.9830089523679355,605.0,640.75,136.765,1.2,2,0
412,34,0,0.0,0.0,0.8030089523679356,0.9830089523679355,605.0,605.0,144.0,1.2,2,0
413,35,1,0.0,0.0,0.8080089523679355,0.9830089523679355,550.0,585.75,140.0,1.0,2,0
